BLOCKFACE_ID,LONGITUDE,LATITUDE,MS_SPACE_NUM,SS_SPACE_NUM,SPACE_NUM,OLD_RATE_AREA,OLD_RATE_AREA_id
361062,-122.44847924999999,37.7696418,0,2.0,2.0,Area 3,1
362051,-122.4503368,37.76984233333334,0,3.0,3.0,Area 3,1
362052,-122.45021016666665,37.76988723333333,0,3.0,3.0,Area 3,1
362061,-122.45072123,37.76924437,0,5.0,5.0,Area 3,1
362062,-122.4506112,37.76937195,0,2.0,2.0,Area 3,1
362081,-122.45004499999999,37.7658943,0,1.0,1.0,Area 3,1
362082,-122.44995745,37.76613284999999,0,2.0,2.0,Area 3,1
362091,-122.44990307999998,37.76519108,0,5.0,5.0,Area 3,1
362092,-122.44982367625,37.76547019,0,8.0,8.0,Area 3,1
363001,-122.40393096699998,37.795859356,0,10.0,10.0,Area 1,2
363002,-122.4041158,37.7962075,0,3.0,3.0,Area 1,2
363011,-122.40486526666666,37.796506433333334,0,6.0,6.0,Area 2,3
363012,-122.40475495,37.796648733333335,0,6.0,6.0,Area 2,3
363013,-122.40544316666667,37.796903666666665,0,3.0,3.0,Area 2,3
363021,-122.40600119999999,37.797289,0,4.0,4.0,Area 2,3
363022,-122.406082475,37.7975634,0,4.0,4.0,Area 2,3
363031,-122.407463525,37.798303925,0,4.0,4.0,Area 3,1
363032,-122.4069723,37.798183,0,1.0,1.0,Area 3,1
363034,-122.40743730000001,37.79850426666666,0,3.0,3.0,Area 3,1
363041,-122.4082447,37.79884706666667,0,3.0,3.0,Area 3,1
363042,-122.40813139999999,37.798987350000004,0,4.0,4.0,Area 3,1
363051,-122.40979225,37.799920033333336,0,12.0,12.0,Area 3,1
363052,-122.40959154166667,37.79999988333333,0,12.0,12.0,Area 3,1
363061,-122.41108385,37.80081185,0,2.0,2.0,Area 3,1
363064,-122.4111085,37.8010568,0,1.0,1.0,Area 3,1
363071,-122.41214334000001,37.80154553,0,10.0,10.0,Area 3,1
363072,-122.41196953,37.801644030000006,0,10.0,10.0,Area 3,1
363081,-122.41336816666667,37.802396200000004,0,3.0,3.0,Area 3,1
363082,-122.41306978555556,37.80240681666666,0,9.0,9.0,Area 3,1
363091,-122.41421286666667,37.80297935555555,0,9.0,9.0,Area 3,1
363092,-122.41422786666668,37.80320725833334,0,12.0,12.0,Area 3,1
363101,-122.41580079999999,37.8040823,0,1.0,1.0,Area 3,1
363102,-122.41551047142856,37.80409985714285,0,7.0,7.0,Area 3,1
363111,-122.416446638,37.804525848000004,0,5.0,5.0,Area 3,1
363112,-122.41648894,37.80477264,0,5.0,5.0,Area 3,1
363113,-122.41706152999998,37.8049474825,0,4.0,4.0,Area 3,1
363121,-122.41792715200002,37.805551476,0,10.0,10.0,Area 4,4
363122,-122.41794015999999,37.805780580000004,0,5.0,5.0,Area 4,4
363131,-122.41912853076923,37.80636619230769,0,13.0,13.0,Area 4,4
363132,-122.41915656666667,37.80660211666666,0,6.0,6.0,Area 4,4
364071,-122.4055707,37.793873516666665,0,12.0,12.0,Area 2,3
365031,-122.41813503333334,37.739272866666674,0,3.0,3.0,Area 3,1
365032,-122.4180214,37.73915123333333,0,3.0,3.0,Area 3,1
365041,-122.41708334285714,37.73917142857143,0,7.0,7.0,Area 3,1
365042,-122.41715392727271,37.73906755454545,0,11.0,11.0,Area 3,1
365051,-122.41625374,37.739091359999996,0,5.0,5.0,Area 3,1
365052,-122.41597553666666,37.73895387666666,0,3.0,3.0,-,0
365061,-122.41568135,37.739036125,0,4.0,4.0,Area 3,1
365062,-122.4155280025,37.7389107075,0,4.0,4.0,Area 3,1
365071,-122.41504622,37.73897488,0,5.0,5.0,-,0
365072,-122.414873948,37.738847576,0,5.0,5.0,Area 3,1
365081,-122.41426270000001,37.738961100000004,0,1.0,1.0,Area 3,1
365082,-122.41432384999999,37.73884595,0,2.0,2.0,Area 3,1
365091,-122.41384855000001,37.738993300000004,0,2.0,2.0,Area 3,1
366001,-122.43320397499998,37.72726315,0,4.0,4.0,Area 3,1
366002,-122.43312684999998,37.7273353,0,2.0,2.0,Area 3,1
367001,-122.43607236666666,37.76103466666667,0,3.0,3.0,Area 3,1
367011,-122.43604076666666,37.760619033333334,0,3.0,3.0,Area 3,1
368011,-122.40890827500002,37.78583330000001,0,4.0,4.0,Area 1,2
368012,-122.40871158333334,37.78572148333333,0,6.0,6.0,Area 1,2
370011,-122.41855002769232,37.76432086769231,0,13.0,13.0,Area 3,1
370012,-122.41869110625,37.7642725125,0,16.0,16.0,Area 3,1
371001,-122.39254468499999,37.779605690000004,96,0.0,96.0,Area 1,2
372041,-122.389035175,37.771963364,0,10.0,10.0,Area 3,1
372051,-122.39053720588235,37.77185536529412,0,17.0,17.0,Area 3,1
372052,-122.39043452411767,37.77203179352941,0,17.0,17.0,Area 3,1
372061,-122.39209592111109,37.771774454999985,0,18.0,18.0,Area 3,1
372062,-122.39216238866669,37.771948707333344,0,15.0,15.0,Area 3,1
372071,-122.3932825625,37.7717116125,0,4.0,4.0,Area 3,1
372072,-122.39322099,37.77185358,0,2.0,2.0,Area 3,1
373021,-122.39274128466667,37.773412535999995,0,30.0,30.0,Area 3,1
373022,-122.39273399542856,37.77360481028571,0,35.0,35.0,Area 3,1
373032,-122.3946909089655,37.772019137931025,0,29.0,29.0,Area 3,1
375002,-122.39020334833333,37.78150247999999,0,12.0,12.0,Area 1,2
380001,-122.397535525,37.7927519,0,4.0,4.0,Area 1,2
380011,-122.39781694285715,37.79411687142857,0,7.0,7.0,Area 1,2
380031,-122.3981433363636,37.79574895454545,0,11.0,11.0,Area 1,2
380051,-122.39852735,37.7976509,0,6.0,6.0,Area 2,3
380052,-122.39835844999999,37.797603300000006,0,8.0,8.0,Area 2,3
380061,-122.39867988181818,37.79841834545454,0,11.0,11.0,Area 2,3
380062,-122.39853260499999,37.798470779,0,10.0,10.0,Area 2,3
381012,-122.426345405,37.742959777500005,0,4.0,4.0,Area 3,1
381021,-122.42675530000001,37.742841299999995,0,1.0,1.0,Area 3,1
381022,-122.42684440000001,37.7429296,0,2.0,2.0,Area 3,1
382001,-122.40483466749998,37.7113884875,0,4.0,4.0,Area 3,1
382002,-122.40496698666668,37.71138717333334,0,3.0,3.0,Area 3,1
383001,-122.43715365,37.760989599999995,0,2.0,2.0,Area 3,1
383011,-122.4371193,37.760627799999995,0,2.0,2.0,Area 3,1
383272,-122.43387132000001,37.73468008,0,5.0,5.0,Area 3,1
383281,-122.43392928,37.7339977,0,5.0,5.0,Area 3,1
383282,-122.43407198,37.73407818,0,5.0,5.0,Area 3,1
384021,-122.437302615,37.772013485,0,2.0,2.0,Area 3,1
384022,-122.43704922,37.77184454,0,4.0,4.0,Area 3,1
384031,-122.43741370000001,37.77255966,0,5.0,5.0,Area 3,1
384032,-122.43720875000001,37.77262890166667,0,6.0,6.0,Area 3,1
384041,-122.4376068,37.7735090375,0,8.0,8.0,Area 3,1
384042,-122.4374379,37.77375556666667,0,3.0,3.0,Area 3,1
384051,-122.43779298333334,37.77442435,0,6.0,6.0,Area 3,1
384052,-122.43760304000003,37.77456736,0,5.0,5.0,Area 3,1
384061,-122.43796163333332,37.77525326666667,0,6.0,6.0,Area 3,1
384062,-122.4377987,37.77552926,0,5.0,5.0,Area 3,1
384071,-122.43819287454545,37.77637351454546,0,11.0,11.0,Area 3,1
384072,-122.43803623333334,37.77668516666667,0,3.0,3.0,Area 3,1
384081,-122.43834797142857,37.777148985714284,0,7.0,7.0,Area 3,1
384082,-122.438155165,37.77727968,0,8.0,8.0,Area 3,1
384151,-122.43970207888891,37.78388045111111,0,9.0,9.0,-,0
384152,-122.43946820000001,37.7838071,0,1.0,1.0,Area 3,1
384161,-122.43984581666666,37.78459051666667,0,6.0,6.0,Area 3,1
384162,-122.43969535714284,37.784929299999995,0,7.0,7.0,Area 3,1
384171,-122.44006382,37.785667360000005,0,5.0,5.0,Area 3,1
384172,-122.43987998333334,37.78584131666667,0,6.0,6.0,Area 3,1
384181,-122.4402257,37.786466999999995,0,5.0,5.0,Area 3,1
384182,-122.44008720000001,37.786864875,0,4.0,4.0,Area 3,1
384191,-122.44042052857144,37.78742938571428,0,7.0,7.0,Area 3,1
384192,-122.44024529999999,37.787645825000006,0,8.0,8.0,Area 3,1
384321,-122.44279683333332,37.79935015,0,6.0,6.0,Area 3,1
384322,-122.44270067,37.79964558142857,0,7.0,7.0,Area 3,1
385001,-122.42661989899997,37.768471651000006,0,10.0,10.0,Area 3,1
385002,-122.42686517,37.768279355000004,0,4.0,4.0,Area 3,1
386021,-122.39700281666667,37.79607465,0,6.0,6.0,-,0
386022,-122.39675405999999,37.79609721999999,0,5.0,5.0,-,0
386031,-122.39715488571427,37.796806014285714,0,7.0,7.0,Area 2,3
386032,-122.3969811846154,37.79693893076924,0,13.0,13.0,Area 2,3
387002,-122.42085725,37.7465160375,0,8.0,8.0,Area 3,1
388012,-122.40199708228575,37.76808280942857,0,35.0,35.0,Area 3,1
389002,-122.40289585375001,37.769909165,0,8.0,8.0,Area 3,1
389011,-122.4050703968421,37.76963927052632,170,11.0,181.0,Area 3,1
389012,-122.40545824714286,37.76975283428572,0,14.0,14.0,Area 3,1
390022,-122.425769835,37.769697179999994,0,2.0,2.0,Area 3,1
400021,-122.41139840000001,37.784027985714296,0,7.0,7.0,Area 2,3
400022,-122.41185258846154,37.78409503153846,0,13.0,13.0,Area 2,3
400031,-122.41366495,37.7837403,0,4.0,4.0,Area 2,3
400032,-122.41376924999999,37.783851481666666,0,6.0,6.0,-,0
400041,-122.41474836,37.783598260000005,67,0.0,67.0,Area 2,3
400042,-122.41515431333333,37.783670495833334,316,0.0,316.0,Area 2,3
400051,-122.41645867142857,37.78338121428572,113,0.0,113.0,Area 2,3
400052,-122.41683867250002,37.78345684916666,324,0.0,324.0,Area 2,3
400061,-122.41815675,37.78317155,106,0.0,106.0,Area 2,3
400062,-122.41848190909091,37.78325462090909,168,3.0,171.0,Area 2,3
400071,-122.41971644285714,37.78297294285714,0,7.0,7.0,Area 2,3
400072,-122.41981823750001,37.783084437499994,0,8.0,8.0,Area 2,3
400081,-122.42170327777778,37.78272825555556,0,9.0,9.0,Area 2,3
400082,-122.4217297888889,37.78283266666667,0,9.0,9.0,Area 2,3
400091,-122.42333165454544,37.78252085454545,0,11.0,11.0,Area 3,1
400092,-122.423348085625,37.7826265575,0,16.0,16.0,Area 3,1
401011,-122.40907127142857,37.78527975714286,0,7.0,7.0,Area 1,2
401012,-122.40905555,37.78540486,0,1.0,1.0,Area 1,2
401031,-122.41205311384614,37.78489835230769,0,13.0,13.0,Area 2,3
401032,-122.4120824,37.78501886,0,5.0,5.0,Area 2,3
401041,-122.41360795812501,37.78469886625,0,16.0,16.0,Area 3,1
401042,-122.41363941357143,37.78481927071429,0,14.0,14.0,Area 3,1
401051,-122.41533094923078,37.78448102307693,299,0.0,299.0,Area 3,1
401052,-122.41528917933334,37.78461089666666,314,0.0,314.0,Area 3,1
401061,-122.41682263083332,37.784292345,258,0.0,258.0,Area 3,1
401062,-122.41706851000001,37.78438530000001,278,0.0,278.0,Area 3,1
401071,-122.41838872888889,37.78409814555555,0,9.0,9.0,Area 3,1
401072,-122.41869201818184,37.78418398181818,0,11.0,11.0,Area 3,1
401081,-122.42008645000003,37.78388195000001,0,12.0,12.0,Area 3,1
401082,-122.4203059625,37.783978475000005,0,8.0,8.0,Area 3,1
401091,-122.42187388300002,37.78365431899999,0,10.0,10.0,Area 3,1
401092,-122.42192990833333,37.78377166666667,0,12.0,12.0,Area 3,1
402012,-122.41978225833333,37.7816218,0,12.0,12.0,-,0
402032,-122.42332372888889,37.781170788888886,0,9.0,9.0,Area 3,1
404001,-122.43330159999998,37.7261404,0,1.0,1.0,Area 3,1
404002,-122.43327285000001,37.72601195,0,2.0,2.0,Area 3,1
407001,-122.42357515,37.7715112,0,2.0,2.0,Area 3,1
408002,-122.39324902599999,37.772414464,0,5.0,5.0,Area 3,1
409001,-122.39384113,37.77236038,0,4.0,4.0,Area 3,1
410051,-122.46030263333331,37.72447596666667,0,3.0,3.0,Area 3,1
410052,-122.46016425999998,37.72445468,0,10.0,10.0,Area 3,1
411001,-122.41881125777776,37.77638878333333,391,0.0,391.0,Area 2,3
411002,-122.41853885363638,37.77655907363636,208,0.0,208.0,Area 2,3
411011,-122.420528206,37.77617,143,0.0,143.0,Area 2,3
411012,-122.42029042461539,37.776335877692304,264,0.0,264.0,Area 2,3
411021,-122.42190376250001,37.775994712499994,346,0.0,346.0,Area 3,1
411022,-122.4222500625,37.776086174999996,248,0.0,248.0,Area 3,1
411031,-122.42349805882353,37.77579152941176,289,0.0,289.0,Area 3,1
411032,-122.42350249090909,37.77592654545455,182,0.0,182.0,Area 3,1
411112,-122.43724563333335,37.774174366666664,0,3.0,3.0,Area 3,1
412001,-122.41932985714286,37.788305300000005,0,14.0,14.0,Area 3,1
412011,-122.4209533,37.78809916666667,0,9.0,9.0,-,0
412022,-122.42314341999999,37.787879425,0,6.0,6.0,Area 3,1
413061,-122.41014545555556,37.80122086666666,0,18.0,18.0,Area 3,1
413211,-122.43527974285716,37.79801807142858,0,7.0,7.0,Area 3,1
413212,-122.43547805,37.798100500000004,0,2.0,2.0,-,0
413221,-122.43588919999999,37.79794035,0,2.0,2.0,Area 3,1
413222,-122.43596866666667,37.798041866666665,0,3.0,3.0,Area 3,1
414111,-122.41003385,37.75294325,0,2.0,2.0,Area 3,1
414112,-122.410131,37.7528708,0,2.0,2.0,Area 3,1
414121,-122.40999986666667,37.752587,0,3.0,3.0,Area 3,1
415101,-122.43191460999999,37.77904474,0,10.0,10.0,Area 3,1
415111,-122.43209019999999,37.779912550000006,0,10.0,10.0,Area 3,1
415112,-122.43200655,37.780170437500004,0,8.0,8.0,Area 3,1
415121,-122.43229434615385,37.780921553846156,0,13.0,13.0,Area 3,1
415122,-122.43216918571429,37.780974328571425,0,7.0,7.0,Area 3,1
415131,-122.43250490000001,37.781962225,0,8.0,8.0,Area 3,1
415132,-122.43239863333334,37.78210815,0,6.0,6.0,Area 3,1
415141,-122.43265367000004,37.78269753000001,0,10.0,10.0,Area 3,1
415142,-122.43252869,37.78275089624999,0,8.0,8.0,Area 3,1
415151,-122.43286792499998,37.78375646250001,0,8.0,8.0,Area 3,1
415152,-122.4327546875,37.783867824999994,0,8.0,8.0,Area 3,1
415161,-122.4330924,37.7848634,0,3.0,3.0,Area 3,1
415162,-122.43293125,37.78482465,0,2.0,2.0,Area 3,1
415171,-122.43321931428571,37.78548860000001,0,7.0,7.0,Area 3,1
415172,-122.43307764000001,37.78545954,0,5.0,5.0,Area 3,1
415181,-122.43345147999999,37.78664154,0,5.0,5.0,Area 3,1
415182,-122.43329580000002,37.78654293999999,0,10.0,10.0,Area 3,1
415191,-122.43358374999998,37.78729851666666,0,6.0,6.0,Area 3,1
415192,-122.43347493333334,37.787429216666666,0,6.0,6.0,Area 3,1
415201,-122.43378337142856,37.7882896,0,7.0,7.0,Area 3,1
415202,-122.4336791,37.78844615,0,4.0,4.0,Area 3,1
415211,-122.4340013111111,37.7893718,0,9.0,9.0,Area 3,1
415212,-122.4338515875,37.789302649999996,0,8.0,8.0,Area 3,1
415221,-122.43419289125,37.79032313875,0,8.0,8.0,Area 3,1
415222,-122.43406446624999,37.790359698749995,0,8.0,8.0,Area 3,1
415231,-122.434329925,37.791003425,0,4.0,4.0,Area 3,1
415232,-122.434243675,37.791249525,0,8.0,8.0,Area 3,1
415241,-122.43448677500001,37.791782275,0,4.0,4.0,Area 3,1
415242,-122.43440578888888,37.792054444444446,0,9.0,9.0,Area 3,1
415291,-122.43553200000001,37.7969098,0,1.0,1.0,Area 3,1
415301,-122.43565591666668,37.79752271666666,0,6.0,6.0,Area 3,1
415302,-122.43554405000002,37.79774533333333,0,6.0,6.0,Area 3,1
415311,-122.43579294999998,37.798252775,0,4.0,4.0,Area 3,1
415312,-122.43567338,37.7983332,0,5.0,5.0,Area 3,1
415313,-122.43587857499999,37.798676625,0,4.0,4.0,Area 3,1
415314,-122.43574747999999,37.79869986,0,5.0,5.0,Area 3,1
415321,-122.43597920000002,37.79917460000001,0,1.0,1.0,Area 3,1
415322,-122.4358636,37.79927442500001,0,4.0,4.0,Area 3,1
415331,-122.4362243175,37.800384030000004,0,4.0,4.0,Area 3,1
415332,-122.43606815000001,37.800284525,0,4.0,4.0,Area 3,1
416001,-122.405014652,37.729744204,55,4.0,59.0,Area 3,1
417002,-122.41941981800001,37.789319482,0,10.0,10.0,Area 3,1
418001,-122.39040597142856,37.79039367142857,0,7.0,7.0,Area 1,2
418011,-122.39123362222222,37.78974096666667,0,9.0,9.0,Area 1,2
418012,-122.391588525,37.78970282499999,0,8.0,8.0,Area 1,2
418021,-122.39232391666667,37.78888751666667,0,6.0,6.0,Area 1,2
418022,-122.3924763,37.789001575,0,4.0,4.0,Area 1,2
418031,-122.39303207777779,37.78832041111111,0,9.0,9.0,-,0
418041,-122.393871825,37.787657091250004,0,8.0,8.0,Area 1,2
418042,-122.39381370000001,37.7879452,0,1.0,1.0,Area 1,2
418051,-122.39498980875,37.786773669999995,0,8.0,8.0,-,0
418052,-122.39616473333332,37.78608923333333,0,3.0,3.0,Area 1,2
418061,-122.39712462142857,37.785089785714284,0,14.0,14.0,-,0
418062,-122.39739954666668,37.7851147775,0,12.0,12.0,-,0
418063,-122.3982707153846,37.784184315384614,0,13.0,13.0,Area 1,2
418064,-122.39832476384616,37.78437608769231,0,13.0,13.0,Area 1,2
418071,-122.39974726363636,37.783017754545455,0,11.0,11.0,-,0
418072,-122.39985556,37.78317438666667,0,15.0,15.0,Area 1,2
418073,-122.40063513333332,37.78231623333334,0,3.0,3.0,Area 1,2
418081,-122.40219830999999,37.781081135,0,20.0,20.0,Area 2,3
418082,-122.40237523850001,37.781183549000005,0,20.0,20.0,Area 2,3
418091,-122.40447518199998,37.77928494066666,0,15.0,15.0,-,0
418092,-122.40441078315791,37.779578448947376,0,19.0,19.0,Area 2,3
419001,-122.42095865799999,37.774790831999994,0,5.0,5.0,Area 2,3
419002,-122.42080757000001,37.77492371666667,0,6.0,6.0,Area 2,3
419011,-122.4211527142857,37.77575487142857,0,7.0,7.0,Area 2,3
419021,-122.421319879,37.776585178000005,0,10.0,10.0,Area 2,3
419022,-122.42116193749997,37.776684025,0,8.0,8.0,Area 2,3
419031,-122.42151621000001,37.777560320000006,0,10.0,10.0,Area 2,3
419032,-122.4213552,37.777643850000004,0,8.0,8.0,Area 2,3
419041,-122.42170807142858,37.77850804285714,0,7.0,7.0,Area 2,3
419042,-122.4215380875,37.778546962499995,0,8.0,8.0,Area 2,3
419051,-122.421884125,37.77938183333334,144,0.0,144.0,Area 2,3
419052,-122.42173562222223,37.779523966666666,126,0.0,126.0,Area 2,3
419061,-122.422080983,37.780352406999995,0,10.0,10.0,Area 2,3
419071,-122.42227493,37.78131180999999,0,10.0,10.0,Area 2,3
419072,-122.4220976,37.78131431250001,0,8.0,8.0,Area 2,3
419081,-122.42248026249999,37.782327275,0,8.0,8.0,Area 2,3
419082,-122.42228743999996,37.78225323,0,10.0,10.0,Area 2,3
419111,-122.42302578333333,37.78502511666667,0,12.0,12.0,Area 3,1
419112,-122.42284680909088,37.78501964545455,0,11.0,11.0,Area 3,1
419121,-122.4232159090909,37.785973118181815,0,11.0,11.0,Area 3,1
419131,-122.42340026999997,37.786883589999995,0,10.0,10.0,Area 3,1
419132,-122.42320602857141,37.78680272857143,0,7.0,7.0,Area 3,1
419141,-122.4235334,37.78754085,0,2.0,2.0,Area 3,1
419142,-122.42341767875,37.787847847500004,0,8.0,8.0,Area 3,1
419151,-122.42378103333333,37.78876373333333,0,6.0,6.0,Area 3,1
419152,-122.4235569,37.78853548,0,5.0,5.0,Area 3,1
419162,-122.4238103388889,37.78961476444445,0,9.0,9.0,Area 3,1
420012,-122.39572712142856,37.7895892,0,14.0,14.0,Area 1,2
420021,-122.39461486666669,37.788924933333334,0,6.0,6.0,Area 1,2
420031,-122.39279605850001,37.787477121,0,20.0,20.0,-,0
420032,-122.39297359999998,37.787375288235296,0,17.0,17.0,Area 1,2
421001,-122.433636425,37.72666705,0,4.0,4.0,Area 3,1
421002,-122.43364129999999,37.72677836666667,0,3.0,3.0,Area 3,1
422021,-122.39899483333333,37.79412043333334,0,3.0,3.0,Area 1,2
422022,-122.3987910825,37.7937826125,0,4.0,4.0,Area 1,2
422061,-122.39967680000001,37.79735492222222,0,9.0,9.0,Area 2,3
422062,-122.39951884444443,37.79742391111111,0,9.0,9.0,Area 2,3
422071,-122.399854465,37.798243150000005,0,8.0,8.0,Area 2,3
422072,-122.3997171,37.7983592125,0,8.0,8.0,-,0
422081,-122.40004522888891,37.799179361111115,0,9.0,9.0,Area 3,1
422082,-122.3999228175,37.79931122875,0,8.0,8.0,-,0
423011,-122.4159565830435,37.779543653913045,1005,0.0,1005.0,Area 2,3
423012,-122.41596639333332,37.77982345380952,882,0.0,882.0,Area 2,3
423031,-122.42252735111111,37.77878487666666,0,9.0,9.0,Area 3,1
423032,-122.42260188909091,37.77891098090909,0,11.0,11.0,Area 3,1
423121,-122.4378188,37.77683363333333,0,3.0,3.0,Area 3,1
423122,-122.43789476666667,37.77695956666667,0,3.0,3.0,Area 3,1
423131,-122.438713456,37.776719926,0,5.0,5.0,Area 3,1
423132,-122.438625,37.77686675,0,4.0,4.0,Area 3,1
440041,-122.41047381333334,37.78701008777778,0,9.0,9.0,Area 1,2
440042,-122.41054193999999,37.78712671666667,0,3.0,3.0,Area 1,2
440051,-122.41244775,37.78676065,0,4.0,4.0,Area 2,3
440061,-122.413999825,37.786564812499996,0,8.0,8.0,Area 3,1
440062,-122.41418973333333,37.78666535,0,3.0,3.0,Area 3,1
440071,-122.41564082384615,37.78635186384616,0,13.0,13.0,Area 3,1
440072,-122.41583757999999,37.786450332,0,5.0,5.0,Area 3,1
440081,-122.41712237777779,37.78616345222221,0,9.0,9.0,Area 3,1
440082,-122.41713960499999,37.78628542375,0,8.0,8.0,Area 3,1
440091,-122.41903029428575,37.785919362142856,0,14.0,14.0,Area 3,1
440092,-122.41915598,37.78602804,0,5.0,5.0,Area 3,1
440101,-122.42072979,37.78570663000001,0,10.0,10.0,-,0
440102,-122.4202085,37.7858963,0,1.0,1.0,Area 3,1
440111,-122.42238488999999,37.78549391,0,10.0,10.0,Area 3,1
440112,-122.42195968499999,37.785682675000004,0,2.0,2.0,Area 3,1
440121,-122.42379935555556,37.78533376666667,171,0.0,171.0,Area 3,1
440122,-122.42369828999999,37.785470090000004,150,0.0,150.0,Area 3,1
440152,-122.42885466428571,37.78502507857142,0,14.0,14.0,Area 3,1
440162,-122.4301243523077,37.78487231230769,0,13.0,13.0,Area 3,1
440171,-122.4321296,37.784254423076916,0,13.0,13.0,Area 3,1
440172,-122.4320919111111,37.78467096666667,0,9.0,9.0,Area 3,1
440182,-122.43403133333332,37.784423788888894,0,9.0,9.0,Area 3,1
440191,-122.4354041357143,37.78383704714286,0,21.0,21.0,Area 3,1
440192,-122.43548148055555,37.78418899055556,0,18.0,18.0,Area 3,1
440201,-122.43676279125,37.783663839375,0,16.0,16.0,Area 3,1
440202,-122.43685916944443,37.78400489499999,0,18.0,18.0,Area 3,1
440212,-122.43855370833334,37.78368631666667,0,12.0,12.0,Area 3,1
440221,-122.44057847142858,37.783029892857144,0,14.0,14.0,Area 3,1
440222,-122.43990579999999,37.78339654,0,5.0,5.0,Area 3,1
440231,-122.44172621153847,37.782883543846154,0,13.0,13.0,Area 3,1
440241,-122.44359963333333,37.782644655555565,0,18.0,18.0,Area 3,1
440262,-122.44770005999999,37.7825668,0,5.0,5.0,Area 3,1
440271,-122.44854654444445,37.78216691111111,0,9.0,9.0,Area 3,1
440272,-122.44875126,37.78243292,0,5.0,5.0,Area 3,1
440281,-122.44938848333334,37.78206805,0,6.0,6.0,Area 3,1
440282,-122.44954810000002,37.78232308,0,5.0,5.0,Area 3,1
440291,-122.45050031999999,37.78192644,0,5.0,5.0,Area 3,1
440292,-122.45059446249999,37.7821898125,0,8.0,8.0,Area 3,1
440301,-122.45150025000001,37.781799075,0,8.0,8.0,Area 3,1
440302,-122.45162246250001,37.7820588875,0,8.0,8.0,Area 3,1
440311,-122.45259938571428,37.78165904285714,0,7.0,7.0,Area 3,1
440312,-122.45244175,37.7819545,0,2.0,2.0,Area 3,1
440322,-122.4537936,37.78178228,0,5.0,5.0,Area 3,1
440331,-122.45472785000001,37.7813873625,0,8.0,8.0,Area 3,1
440332,-122.45468681,37.78166824666667,0,3.0,3.0,Area 3,1
440341,-122.45576662222223,37.78126957777778,0,9.0,9.0,Area 3,1
440342,-122.45615053333331,37.78152243333333,0,3.0,3.0,Area 3,1
440351,-122.45722239181819,37.78120261181818,0,11.0,11.0,Area 3,1
440352,-122.45718856666666,37.78147643333333,0,6.0,6.0,Area 3,1
440361,-122.45794885000001,37.78117041,0,2.0,2.0,Area 3,1
440362,-122.45835873000001,37.781424546,0,5.0,5.0,Area 3,1
440371,-122.45947116250001,37.78110051250001,0,8.0,8.0,Area 3,1
440372,-122.45958390000001,37.78136786,0,5.0,5.0,-,0
440381,-122.46052648571428,37.781052971428565,0,7.0,7.0,Area 3,1
440382,-122.46039803333333,37.781331083333335,0,6.0,6.0,Area 3,1
440391,-122.46168977142858,37.781000442857135,0,7.0,7.0,Area 3,1
440392,-122.46167432500002,37.781273549999995,0,4.0,4.0,Area 3,1
440401,-122.46265230833332,37.780957308333335,0,12.0,12.0,Area 3,1
440402,-122.46263402428569,37.78123015,0,7.0,7.0,Area 3,1
440411,-122.46362140499998,37.780913328333334,0,6.0,6.0,Area 3,1
440412,-122.46367092428571,37.78118343,0,7.0,7.0,Area 3,1
440421,-122.46500332000001,37.78085094000001,0,5.0,5.0,Area 3,1
440422,-122.46499768599999,37.781123546,0,5.0,5.0,Area 3,1
440431,-122.4658701290909,37.78081183636364,0,11.0,11.0,Area 3,1
440432,-122.46599797428571,37.781078372857145,0,7.0,7.0,Area 3,1
440441,-122.46678145,37.78077065,0,4.0,4.0,Area 3,1
440442,-122.46700161000001,37.781033048333335,0,12.0,12.0,Area 3,1
440451,-122.46806512125,37.78071277875,0,8.0,8.0,Area 3,1
440452,-122.468292075,37.780974699999994,0,4.0,4.0,Area 3,1
440461,-122.46905127999999,37.78066837,0,10.0,10.0,Area 3,1
440462,-122.46913777500001,37.780936562499996,0,8.0,8.0,Area 3,1
440471,-122.4700656,37.78062236,0,5.0,5.0,Area 3,1
440472,-122.47013534999999,37.780891499999996,0,2.0,2.0,Area 3,1
440481,-122.47140195,37.780561899999995,0,2.0,2.0,Area 3,1
440482,-122.47133441999999,37.780837299999995,0,5.0,5.0,Area 3,1
440501,-122.47337090923075,37.78047291846153,0,13.0,13.0,Area 3,1
440502,-122.47348996999999,37.780739870000005,0,10.0,10.0,Area 3,1
440511,-122.47454536000001,37.78041979999999,0,5.0,5.0,Area 3,1
440512,-122.47453451818183,37.78069262727273,0,11.0,11.0,Area 3,1
440521,-122.47555070000001,37.78037434444444,0,9.0,9.0,Area 3,1
440522,-122.47552595714286,37.7806478,0,7.0,7.0,Area 3,1
440531,-122.47681841428572,37.780316985714286,0,7.0,7.0,Area 3,1
440532,-122.47670682500001,37.78059436666666,0,12.0,12.0,Area 3,1
440541,-122.47775106363638,37.7802748,0,11.0,11.0,Area 3,1
440542,-122.47781053636362,37.780544436363634,0,11.0,11.0,Area 3,1
440551,-122.47883353636365,37.78022563636364,0,11.0,11.0,Area 3,1
440552,-122.47872335,37.7805032875,0,8.0,8.0,Area 3,1
440561,-122.48004164,37.780170979999994,0,5.0,5.0,Area 3,1
440562,-122.47971499999998,37.7804584,0,5.0,5.0,Area 3,1
